CODE CLIENT,TOTAL_MONTANT_TTC,NB_FACTURES,MONTANT_MOY_FACTURE,MONTANT_MAX_FACTURE,NATURE_CLIENT,GOUVERNORAT,FREQUENCE_ACHAT,ANCIENNETE_CLIENT,JOURS_DEPUIS_DERNIER_ACHAT,TOTAL_MONTANT_REG,NB_REGLEMENTS,MONTANT_MOY_REG,NB_RETARDS,NB_MODES_PAIEMENT,RETARD_STD,RETARD_PONDERE,RATIO_PAIEMENT,PART_CA_CLIENT,SOLVABLE,NATURE_CLIENT_LABEL,GOUVERNORAT_LABEL
CNGT020019,47029.456,18.0,2612.7475555555557,5893.453,GRN,Ariana,48.266666666666666,724.0,31.0,49550.613,26.0,1905.7928076923076,0.0,3.0,24.819704903146814,-12.932066551830546,1.0536,0.000599,1,GRN,Ariana
CNGT020021,5635.82,4.0,1408.955,2190.468,GRN,Ariana,170.33333333333334,511.0,111.0,5635.820000000001,6.0,939.3033333333334,0.0,2.0,11.813363431112899,-45.753510225663696,1.0,7.2e-05,1,GRN,Ariana
CNGT020025,18139.112,20.0,906.9556,2222.842,SCN,Ariana,33.888888888888886,610.0,138.0,16689.5,25.0,667.58,0.0,3.0,14.201070382193027,-10.681782857485244,0.9201,0.000231,1,SCN,Ariana
CNGT020033,1939.4189999999999,5.0,387.88379999999995,804.857,GRN,Ariana,160.0,480.0,220.0,1805.241,3.0,601.747,0.0,1.0,0.0,0.0,0.9308,2.5e-05,1,GRN,Ariana
CNGT020035,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,797.528,2.0,398.764,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNGT020036,11603.613,12.0,966.9677499999999,1525.557,GRN,Ariana,59.45454545454545,654.0,63.0,11602.374,16.0,725.148375,0.0,1.0,0.0,0.0,0.9999,0.000148,1,GRN,Ariana
CNGT020039,23437.684999999998,16.0,1464.8553124999999,3513.924,PAN,Ariana,47.714285714285715,668.0,66.0,20286.657,22.0,922.1207727272727,0.0,2.0,10.26910636104941,-59.125907979811565,0.8656,0.000299,1,PAN,Ariana
CNGT020050,8438.943,8.0,1054.867875,1626.916,PAN,Ariana,58.0,406.0,24.0,8438.942,14.0,602.7815714285714,0.0,2.0,18.27245613105213,-54.41823406299038,1.0,0.000108,1,PAN,Ariana
CNGT020052,4206.881,6.0,701.1468333333333,1149.269,GRN,Ariana,147.0,735.0,27.0,4153.729,5.0,830.7458,1.0,2.0,0.4,0.21691737713269213,0.9874,5.4e-05,0,GRN,Ariana
CNGT020054,5768.676,14.0,412.0482857142857,609.327,PAN,Gabès,55.5,666.0,19.0,6191.677000000001,13.0,476.2828461538462,0.0,2.0,21.96689278660559,-42.841274827482124,1.0733,7.4e-05,1,PAN,Gabès
CNGT020057,5680.388,23.0,246.9733913043478,643.156,SCN,Ariana,36.9,738.0,31.0,5473.019,18.0,304.0566111111111,0.0,3.0,15.776701841248517,-58.083690555432014,0.9635,7.2e-05,1,SCN,Ariana
CNGT020058,17721.23,10.0,1772.123,3204.215,GRN,Ariana,84.0,756.0,6.0,16959.553,18.0,942.1973888888889,0.0,3.0,11.91119402956213,-36.409764809249396,0.957,0.000226,1,GRN,Ariana
CNGT020060,4452.561,17.0,261.9153529411765,406.894,SCN,Ariana,40.0,640.0,80.0,4729.629,18.0,262.75716666666665,2.0,4.0,19.79587187294049,-10.214309832758552,1.0622,5.7e-05,1,SCN,Ariana
CNGT020061,26431.149999999998,13.0,2033.1653846153845,4753.698,GRN,Ariana,42.333333333333336,508.0,34.0,26431.15,23.0,1149.1804347826087,0.0,5.0,27.09041083424616,-30.077614292227164,1.0,0.000337,1,GRN,Ariana
CNGT020062,57095.758,16.0,3568.484875,8360.859,GRN,Ariana,44.53333333333333,668.0,17.0,98051.09,50.0,1961.0218,0.0,3.0,11.431902728767422,-26.727923432569693,1.7173,0.000728,1,GRN,Ariana
CNGT020063,22886.164,40.0,572.1541,3672.609,PAN,Ariana,19.641025641025642,766.0,0.0,16182.0,40.0,404.55,1.0,4.0,23.46593275367506,-43.335851687059694,0.7071,0.000292,1,PAN,Ariana
CNGT020070,1141.115,5.0,228.223,673.788,SCN,Ariana,31.5,126.0,342.0,979.827,2.0,489.9135,0.0,1.0,0.0,0.0,0.8587,1.5e-05,1,SCN,Ariana
CNGT020071,1502.208,2.0,751.104,810.641,SCN,Ariana,81.0,81.0,398.0,119.074,3.0,39.69133333333333,0.0,1.0,0.0,0.0,0.0793,1.9e-05,1,SCN,Ariana
CNGT020072,11741.568000000001,12.0,978.464,1944.044,PAN,Ariana,60.666666666666664,546.0,117.0,9165.811,13.0,705.0623846153846,0.0,3.0,16.204681915308655,-60.98319832254887,0.7806,0.00015,1,PAN,Ariana
CNGT020074,7261.381,2.0,3630.6905,4029.282,GRN,Ariana,502.0,502.0,111.0,7261.380999999999,4.0,1815.3452499999999,0.0,2.0,5.0,-26.548919688968258,1.0,9.3e-05,1,GRN,Ariana
CNGT020076,713.538,2.0,356.769,357.769,PAN,Ariana,24.0,24.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,1,PAN,Ariana
CNGT020077,5989.49,4.0,1497.3725,2104.041,GRN,Ariana,123.66666666666667,371.0,251.0,8072.49,16.0,504.530625,2.0,3.0,15.870447181790436,-17.34717528296721,1.3478,7.6e-05,1,GRN,Ariana
CNGT020081,216.015,1.0,216.015,216.015,SCN,Ariana,0.0,0.0,682.0,216.015,1.0,216.015,0.0,1.0,0.0,0.0,1.0,3e-06,1,SCN,Ariana
CNGT020084,49537.768000000004,19.0,2607.2509473684213,8384.652,GRN,Ariana,33.94117647058823,577.0,59.0,49140.058,32.0,1535.6268125,0.0,4.0,0.0,0.0,0.992,0.000631,1,GRN,Ariana
CNGT020086,546.947,4.0,136.73675,278.558,SCN,Ariana,23.0,69.0,349.0,336.579,2.0,168.2895,0.0,1.0,0.0,0.0,0.6154,7e-06,1,SCN,Ariana
CNGT020087,235.915,2.0,117.9575,125.69,SCN,Ariana,119.0,119.0,307.0,235.915,2.0,117.9575,0.0,1.0,0.0,0.0,1.0,3e-06,1,SCN,Ariana
CNGT020088,4221.149,9.0,469.0165555555556,1348.045,SCN,Ariana,30.125,241.0,178.0,3379.624,8.0,422.453,0.0,1.0,0.0,0.0,0.8006,5.4e-05,1,SCN,Ariana
CNGT020089,484.093,1.0,484.093,484.093,SCN,Ariana,0.0,0.0,405.0,484.093,1.0,484.093,0.0,1.0,0.0,0.0,1.0,6e-06,1,SCN,Ariana
CNGT020090,1307.084,2.0,653.542,1017.321,PAN,Ariana,25.0,25.0,377.0,1307.084,2.0,653.542,0.0,1.0,0.0,0.0,1.0,1.7e-05,1,PAN,Ariana
CNGT020091,5159.766,4.0,1289.9415,1473.576,GRN,Ariana,125.33333333333333,376.0,17.0,5159.766,7.0,737.1094285714286,0.0,1.0,3.9227229193559943,-52.61026759740655,1.0,6.6e-05,1,GRN,Ariana
CNGT020092,1187.636,1.0,1187.636,1187.636,PAN,Ariana,0.0,0.0,395.0,1187.636,3.0,395.8786666666667,0.0,1.0,0.0,0.0,1.0,1.5e-05,1,PAN,Ariana
CNGT020093,445.732,2.0,222.866,223.866,SCN,Ariana,7.0,7.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,1,SCN,Ariana
CNGT030004,874.99,1.0,874.99,874.99,PAN,Ben Arous,0.0,0.0,745.0,1790.394,2.0,895.197,0.0,1.0,0.0,0.0,2.0462,1.1e-05,1,PAN,Ben Arous
CNGT030005,13528.807,10.0,1352.8807000000002,2010.491,PAN,Ben Arous,70.33333333333333,633.0,38.0,13288.949,17.0,781.7028823529412,0.0,1.0,0.0,0.0,0.9823,0.000172,1,PAN,Ben Arous
CNGT030006,5813.884,5.0,1162.7768,1938.777,PAN,Ben Arous,164.5,658.0,13.0,4597.299,6.0,766.2165,0.0,2.0,9.843215373488933,-49.30039529732567,0.7907,7.4e-05,1,PAN,Ben Arous
CNGT030007,1035.82,2.0,517.91,614.319,GRN,Ben Arous,374.0,374.0,360.0,1035.82,2.0,517.91,0.0,1.0,0.0,0.0,1.0,1.3e-05,1,GRN,Ben Arous
CNGT030011,16845.576,5.0,3369.1152,4690.39,GRN,Ben Arous,135.25,541.0,122.0,16845.576,10.0,1684.5576,0.0,2.0,11.288932633336069,-49.34919589570579,1.0,0.000215,1,GRN,Ben Arous
CNGT030014,801.84,1.0,801.84,801.84,GRN,Ben Arous,0.0,0.0,566.0,801.84,1.0,801.84,0.0,1.0,0.0,-27.0,1.0,1e-05,1,GRN,Ben Arous
CNGT030026,7976.51,7.0,1139.5014285714285,2319.779,PAN,Ben Arous,125.4,627.0,27.0,7976.51,7.0,1139.5014285714285,0.0,3.0,25.80934809288278,-49.0483411918245,1.0,0.000102,1,PAN,Ben Arous
CNGT030027,7280.394,8.0,910.04925,1057.049,GRN,Ben Arous,83.2,416.0,346.0,5372.184,7.0,767.4548571428571,0.0,2.0,8.748177652797064,-4.582000542051427,0.7379,9.3e-05,1,GRN,Ben Arous
CNGT030031,18796.91,9.0,2088.5455555555554,3895.005,PAN,Ben Arous,77.875,623.0,104.0,20127.743,20.0,1006.3871499999999,0.0,2.0,11.925183436744275,-30.14436725468921,1.0708,0.00024,1,PAN,Ben Arous
CNGT030033,6818.78,3.0,2272.9266666666667,4001.707,GRN,Ben Arous,192.5,385.0,286.0,6818.780000000001,6.0,1136.4633333333334,0.0,2.0,11.469767022723502,-45.957717362930026,1.0,8.7e-05,1,GRN,Ben Arous
CNGT030035,18015.620000000003,11.0,1637.7836363636366,3882.183,PAN,Ben Arous,70.0,700.0,55.0,18908.716,20.0,945.4358,0.0,3.0,19.83834670530788,-49.28163615128601,1.0496,0.00023,1,PAN,Ben Arous
CNGT030036,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,1050.037,1.0,1050.037,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNGT030037,1594.185,2.0,797.0925,962.23,PAN,Ben Arous,129.0,129.0,640.0,1594.185,2.0,797.0925,0.0,1.0,9.5,-33.46816084707861,1.0,2e-05,1,PAN,Ben Arous
CNGT030039,21178.785,10.0,2117.8785,3955.358,PAN,Ben Arous,72.44444444444444,652.0,54.0,31379.537,23.0,1364.3276956521738,0.0,2.0,21.944508121007583,-38.199707599254886,1.4816,0.00027,1,PAN,Ben Arous
CNGT030043,11044.461,10.0,1104.4461,1835.673,PAN,Ben Arous,71.55555555555556,644.0,104.0,11829.979,18.0,657.2210555555555,0.0,1.0,0.0,0.0,1.0711,0.000141,1,PAN,Ben Arous
CNGT030046,8371.18,7.0,1195.8828571428571,3148.003,GRN,Ben Arous,59.5,357.0,195.0,10318.155999999999,14.0,737.0111428571428,2.0,4.0,19.783522312824903,-23.058300533544944,1.2326,0.000107,1,GRN,Ben Arous
CNGT030047,1578.091,2.0,789.0455,849.908,PAN,Ben Arous,281.0,281.0,362.0,1578.091,2.0,789.0455,0.0,1.0,0.0,0.0,1.0,2e-05,1,PAN,Ben Arous
CNGT030048,4185.095,5.0,837.019,1493.884,GRN,Ben Arous,83.0,332.0,423.0,4185.095,6.0,697.5158333333334,0.0,3.0,27.365834335698388,-18.600958879069648,1.0,5.3e-05,1,GRN,Ben Arous
CNGT030050,28319.186,22.0,1287.2357272727274,2011.418,GRN,Ben Arous,36.142857142857146,759.0,3.0,32632.943,41.0,795.9254390243902,0.0,5.0,18.556504060588153,-51.07271038962069,1.1523,0.000361,1,GRN,Ben Arous
CNGT030051,154.629,1.0,154.629,154.629,SCN,Ben Arous,0.0,0.0,696.0,154.629,1.0,154.629,0.0,1.0,0.0,0.0,1.0,2e-06,1,SCN,Ben Arous
CNGT030053,9684.517,10.0,968.4517,1670.956,GRN,Ben Arous,58.666666666666664,528.0,24.0,12175.831,13.0,936.6023846153846,0.0,2.0,27.0867552078928,-27.3971062837518,1.2572,0.000123,1,GRN,Ben Arous
CNGT030054,428.08799999999997,2.0,214.04399999999998,344.501,PAN,Ben Arous,0.0,0.0,496.0,428.08799999999997,2.0,214.04399999999998,0.0,1.0,0.0,0.0,1.0,5e-06,1,PAN,Ben Arous
CNGT030055,1059.839,1.0,1059.839,1059.839,PAN,Ben Arous,0.0,0.0,465.0,1059.839,2.0,529.9195,0.0,1.0,0.0,-15.0,1.0,1.4e-05,1,PAN,Ben Arous
CNGT030056,387.804,1.0,387.804,387.804,SCN,Ben Arous,0.0,0.0,437.0,387.804,1.0,387.804,0.0,1.0,0.0,0.0,1.0,5e-06,1,SCN,Ben Arous
CNGT030057,98.337,3.0,32.779,67.547,SCN,Ben Arous,13.0,13.0,417.0,71.097,2.0,35.5485,0.0,1.0,0.0,0.0,0.723,1e-06,1,SCN,Ben Arous
CNGT030059,138.484,1.0,138.484,138.484,SCN,Ben Arous,0.0,0.0,423.0,138.484,1.0,138.484,0.0,1.0,0.0,0.0,1.0,2e-06,1,SCN,Ben Arous
CNGT030060,78.133,1.0,78.133,78.133,SCN,Ben Arous,0.0,0.0,402.0,78.133,1.0,78.133,0.0,1.0,0.0,0.0,1.0,1e-06,1,SCN,Ben Arous
CNGT030061,2661.1169999999997,6.0,443.51949999999994,641.679,SCN,Ben Arous,46.2,231.0,174.0,2661.117,6.0,443.51950000000005,0.0,1.0,0.0,0.0,1.0,3.4e-05,1,SCN,Ben Arous
CNGT030062,3093.358,9.0,343.70644444444446,570.095,PAN,Ben Arous,39.875,319.0,83.0,2491.2509999999997,10.0,249.12509999999997,0.0,1.0,0.0,0.0,0.8054,3.9e-05,1,PAN,Ben Arous
CNGT030063,717.298,5.0,143.4596,288.748,SCN,Ben Arous,26.0,104.0,258.0,717.279,5.0,143.4558,0.0,1.0,0.0,0.0,1.0,9e-06,1,SCN,Ben Arous
CNGT030064,6727.174000000001,3.0,2242.3913333333335,2802.51,PAN,Ben Arous,58.5,117.0,106.0,1124.154,2.0,562.077,0.0,1.0,0.0,-18.0,0.1671,8.6e-05,1,PAN,Ben Arous
CNGT030065,8015.808,3.0,2671.936,4558.627,GRN,Ben Arous,26.0,52.0,115.0,8015.796,8.0,1001.9745,0.0,3.0,6.49519052838329,-4.837639954909031,1.0,0.000102,1,GRN,Ben Arous
CNGT030066,6602.148,3.0,2200.716,6503.83,GRN,Ben Arous,2.0,4.0,111.0,13040.94,6.0,2173.4900000000002,0.0,2.0,27.812866726670865,-29.424717083277745,1.9753,8.4e-05,1,GRN,Ben Arous
CNGT030067,2771.587,1.0,2771.587,2771.587,PAN,Ben Arous,0.0,0.0,106.0,2771.587,2.0,1385.7935,0.0,1.0,0.0,-40.0,1.0,3.5e-05,1,PAN,Ben Arous
CNGT030068,1083.583,2.0,541.7915,798.154,PAN,Ben Arous,42.0,42.0,59.0,1083.583,2.0,541.7915,0.0,1.0,0.0,0.0,1.0,1.4e-05,1,PAN,Ben Arous
CNGT030069,590.819,1.0,590.819,590.819,SCN,Ben Arous,0.0,0.0,59.0,590.819,1.0,590.819,0.0,1.0,0.0,0.0,1.0,8e-06,1,SCN,Ben Arous
CNGT040002,25591.278,12.0,2132.6065,4569.609,GRN,Mannouba,68.0909090909091,749.0,17.0,32467.87,21.0,1546.0890476190475,0.0,3.0,22.41911639751557,-40.13904050373492,1.2687,0.000326,1,GRN,Mannouba
CNGT040004,90273.971,25.0,3610.9588400000002,8676.681,GRN,Mannouba,29.083333333333332,698.0,54.0,91309.494,48.0,1902.2811250000002,0.0,4.0,23.052438711675507,-47.35169515888457,1.0115,0.001151,1,GRN,Mannouba
CNGT040008,4335.627,8.0,541.953375,939.702,PAN,Mannouba,96.0,672.0,34.0,4335.627,9.0,481.7363333333334,0.0,2.0,0.0,0.0,1.0,5.5e-05,1,PAN,Mannouba
CNGT040009,4582.42,5.0,916.484,1588.097,PAN,Mannouba,149.75,599.0,83.0,4582.42,6.0,763.7366666666667,0.0,1.0,0.0,0.0,1.0,5.8e-05,1,PAN,Mannouba
CNGT040010,515.5029999999999,2.0,257.75149999999996,505.395,PAN,Mannouba,19.0,19.0,316.0,495.287,1.0,495.287,0.0,1.0,0.0,0.0,0.9608,7e-06,1,PAN,Mannouba
CNGT040013,8423.654,8.0,1052.95675,1377.295,PAN,Mannouba,86.57142857142857,606.0,104.0,8423.632,14.0,601.688,0.0,2.0,0.0,0.0,1.0,0.000107,1,PAN,Mannouba
CNGT040014,12267.2,9.0,1363.0222222222224,2204.022,PAN,Mannouba,69.75,558.0,194.0,12267.2,16.0,766.7,0.0,3.0,16.554715151581437,-51.37890284661536,1.0,0.000156,1,PAN,Mannouba
CNGT040015,2300.032,1.0,2300.032,2300.032,GRN,Mannouba,0.0,0.0,731.0,4600.064,2.0,2300.032,0.0,2.0,21.5,-21.5,2.0,2.9e-05,1,GRN,Mannouba
CNGT040016,112.216,1.0,112.216,112.216,PAN,Mannouba,0.0,0.0,769.0,112.216,1.0,112.216,0.0,1.0,0.0,0.0,1.0,1e-06,1,PAN,Mannouba
CNGT040018,20720.455,14.0,1480.0325,5068.302,GRN,Mannouba,30.692307692307693,399.0,38.0,20720.455,21.0,986.6883333333334,0.0,3.0,0.0,0.0,1.0,0.000264,1,GRN,Mannouba
CNGT040019,761.307,1.0,761.307,761.307,PAN,Mannouba,0.0,0.0,101.0,761.307,1.0,761.307,0.0,1.0,0.0,0.0,1.0,1e-05,1,PAN,Mannouba
CNGT040020,2132.7889999999998,2.0,1066.3944999999999,2071.272,GRN,Mannouba,27.0,27.0,39.0,1989.052,1.0,1989.052,0.0,1.0,0.0,0.0,0.9326,2.7e-05,1,GRN,Mannouba
CNGT040021,169.326,1.0,169.326,169.326,PAN,Mannouba,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1,PAN,Mannouba
CNGT040022,365.141,1.0,365.141,365.141,PAN,Mannouba,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,1,PAN,Mannouba
CNGT050001,17925.587,6.0,2987.5978333333333,6864.905,GRN,Nabeul,70.2,351.0,307.0,17925.587,11.0,1629.5988181818182,0.0,2.0,9.256670590078441,-2.721615308887793,1.0,0.000228,1,GRN,Nabeul
CNGT050002,4023.777,6.0,670.6295,1450.182,SPN,Nabeul,94.8,474.0,243.0,4023.514,7.0,574.7877142857143,1.0,3.0,16.45277719872911,-4.600611306435121,0.9999,5.1e-05,1,SPN,Nabeul
CNGT050005,19333.047,1.0,19333.047,19333.047,GRN,Nabeul,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,1,GRN,Nabeul
CNGT050008,28852.697,12.0,2404.391416666667,3750.112,GRN,Nabeul,63.18181818181818,695.0,34.0,28852.697,24.0,1202.1957083333334,0.0,4.0,0.2763853991962833,-0.08794741094740641,1.0,0.000368,1,GRN,Nabeul
CNGT050009,11227.944,6.0,1871.3239999999998,3242.328,PAN,Nabeul,118.2,591.0,110.0,11017.752,10.0,1101.7752,0.0,3.0,22.816660579497604,-44.865169410239034,0.9813,0.000143,1,PAN,Nabeul
CNGT050010,14245.434000000001,7.0,2035.0620000000001,3188.801,GRN,Nabeul,99.4,497.0,195.0,5693.247,8.0,711.655875,2.0,2.0,27.80287754891569,-29.673331053439274,0.3997,0.000182,0,GRN,Nabeul
CNGT050011,5694.754,6.0,949.1256666666667,1424.919,PAN,Nabeul,103.2,516.0,176.0,4426.851,6.0,737.8085,0.0,3.0,22.45551157288562,-49.017378719094005,0.7774,7.3e-05,1,PAN,Nabeul
CNGT050012,44434.691,20.0,2221.73455,5877.026,GRN,Nabeul,35.8421052631579,681.0,36.0,34553.854999999996,29.0,1191.5122413793101,0.0,4.0,15.006696880010393,-33.187597534341684,0.7776,0.000566,1,GRN,Nabeul
CNGT050015,1547.342,2.0,773.671,1463.808,SPN,Nabeul,8.0,8.0,336.0,1547.342,3.0,515.7806666666667,0.0,1.0,0.0,0.0,1.0,2e-05,1,SPN,Nabeul
CNGT050016,10294.215,7.0,1470.6021428571428,2630.06,GRN,Nabeul,102.6,513.0,204.0,9326.893,10.0,932.6893,0.0,4.0,26.37802115398348,-42.888813027017676,0.906,0.000131,1,GRN,Nabeul
CNGT050017,7953.99,10.0,795.399,1348.308,GRN,Nabeul,72.11111111111111,649.0,68.0,7953.99,12.0,662.8325,0.0,3.0,17.016332024133625,-60.73585772675098,1.0,0.000101,1,GRN,Nabeul
CNGT050018,49254.094,17.0,2897.299647058823,5572.086,GRN,Nabeul,46.357142857142854,649.0,68.0,34092.658,19.0,1794.3504210526316,0.0,4.0,24.92804048087347,-47.24966137870505,0.6922,0.000628,1,GRN,Nabeul
CNGT050019,4149.266,5.0,829.8531999999999,1063.543,PAN,Nabeul,66.25,265.0,91.0,4149.266,6.0,691.5443333333333,0.0,2.0,24.89589435138966,-35.00670793340315,1.0,5.3e-05,1,PAN,Nabeul
CNGT050021,34148.558,19.0,1797.2925263157892,4820.609,GRN,Nabeul,36.11764705882353,614.0,103.0,29129.895,25.0,1165.1958,1.0,4.0,22.254887103735214,-35.051999603843406,0.853,0.000435,1,GRN,Nabeul
CNGT050022,11575.85,11.0,1052.3500000000001,3155.021,PAN,Nabeul,108.8,544.0,54.0,10567.574,12.0,880.6311666666667,0.0,3.0,16.29331833059866,-37.61294456040714,0.9129,0.000148,1,PAN,Nabeul
CNGT050023,2116.832,2.0,1058.416,1201.379,PAN,Nabeul,269.0,269.0,242.0,3032.285,5.0,606.457,0.0,3.0,24.08817137102773,-38.13188799865448,1.4325,2.7e-05,1,PAN,Nabeul
CNGT050025,12110.646,2.0,6055.323,6056.323,GRN,Nabeul,0.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000154,1,GRN,Nabeul
CNGT050027,18290.457,21.0,870.9741428571427,2037.978,PAN,Nabeul,58.22222222222222,524.0,103.0,11832.366,15.0,788.8244,0.0,1.0,0.0,0.0,0.6469,0.000233,1,PAN,Nabeul
CNGT050028,32124.232,16.0,2007.7645,5446.723,GRN,Nabeul,40.4,606.0,55.0,31088.285,22.0,1413.1038636363637,0.0,2.0,17.537975325344622,-21.974135691306227,0.9678,0.000409,1,GRN,Nabeul
CNGT050029,2317.059,3.0,772.3530000000001,1096.775,PAN,Nabeul,54.5,109.0,566.0,1860.784,3.0,620.2613333333334,0.0,1.0,0.0,-60.99999999999999,0.8031,3e-05,1,PAN,Nabeul
CNGT050030,15103.168,11.0,1373.0152727272728,3066.159,GRN,Nabeul,94.0,658.0,55.0,15103.168000000001,16.0,943.9480000000001,2.0,2.0,0.33071891388307384,0.16419071813277852,1.0,0.000192,0,GRN,Nabeul
CNGT050034,39044.347,8.0,4880.543375,11046.02,GRN,Nabeul,75.66666666666667,454.0,173.0,25746.147,7.0,3678.021,0.0,1.0,0.0,0.0,0.6594,0.000498,1,GRN,Nabeul
CNGT050035,21909.468,16.0,1369.34175,3349.815,GRN,Nabeul,32.53333333333333,488.0,147.0,18296.695,23.0,795.5084782608695,0.0,3.0,23.11490161667538,-13.296632479253768,0.8351,0.000279,1,GRN,Nabeul
CNGT050036,1340.7,2.0,670.35,788.048,PAN,Nabeul,483.0,483.0,234.0,1340.7,2.0,670.35,0.0,2.0,0.5,-61.58778846871038,1.0,1.7e-05,1,PAN,Nabeul
CNGT050042,5282.455,6.0,880.4091666666667,1480.087,PAN,Nabeul,81.2,406.0,307.0,5282.455,8.0,660.306875,0.0,1.0,0.0,0.0,1.0,6.7e-05,1,PAN,Nabeul
CNGT050044,61325.145,11.0,5575.013181818182,15756.005,GRN,Nabeul,86.0,688.0,29.0,75566.412,30.0,2518.8804,1.0,4.0,22.69960841561418,-14.281668514312951,1.2322,0.000782,1,GRN,Nabeul
CNGT050047,103810.364,21.0,4943.350666666667,10469.866,GRN,Nabeul,37.05263157894737,704.0,13.0,92682.677,34.0,2725.961088235294,0.0,1.0,8.391635726901542,-45.34238263316456,0.8928,0.001323,1,GRN,Nabeul
CNGT050048,11511.958,9.0,1279.1064444444446,3122.554,PAN,Nabeul,80.0,560.0,101.0,17406.794,15.0,1160.4529333333335,2.0,4.0,31.890367755100527,-27.462550427149303,1.5121,0.000147,1,PAN,Nabeul
CNGT050050,3857.67,6.0,642.945,887.377,SCN,Nabeul,60.6,303.0,453.0,3857.67,6.0,642.945,0.0,2.0,0.0,0.0,1.0,4.9e-05,1,SCN,Nabeul
CNGT050052,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,1712.934,1.0,1712.934,0.0,1.0,0.0,0.0,0.0,0.0,1,INCONNU,INCONNU
CNGT050053,12333.973,2.0,6166.9865,8020.099,GRN,Nabeul,88.0,88.0,398.0,16604.708,8.0,2075.5885,0.0,3.0,3.4798527267687636,-2.907920030873172,1.3463,0.000157,1,GRN,Nabeul
CNGT050054,27300.559999999998,11.0,2481.8690909090906,4067.24,GRN,Nabeul,63.0,630.0,83.0,21809.324,19.0,1147.8591578947369,0.0,4.0,1.372463664253189,-1.2292547902906112,0.7989,0.000348,1,GRN,Nabeul
CNGT050055,27459.046,14.0,1961.3604285714284,5583.467,GRN,Nabeul,46.38461538461539,603.0,126.0,20588.1,13.0,1583.6999999999998,0.0,3.0,21.384615384615383,-56.749962211180254,0.7498,0.00035,1,GRN,Nabeul
CNGT050059,2039.811,3.0,679.937,1215.224,SCN,Nabeul,51.5,103.0,598.0,2039.8110000000001,5.0,407.96220000000005,0.0,2.0,0.0,0.0,1.0,2.6e-05,1,SCN,Nabeul
CNGT050061,7016.585999999999,3.0,2338.8619999999996,4966.744,GRN,Nabeul,140.5,281.0,363.0,4966.744000000001,2.0,2483.3720000000003,0.0,1.0,0.0,0.0,0.7079,8.9e-05,1,GRN,Nabeul
CNGT050062,9459.289,9.0,1051.0321111111111,1848.305,PAN,Nabeul,62.857142857142854,440.0,187.0,4790.418,6.0,798.4029999999999,0.0,2.0,24.850665092821068,-28.176445354038,0.5064,0.000121,1,PAN,Nabeul
CNGT050063,5391.365,3.0,1797.1216666666667,4567.849,GRN,Nabeul,157.0,314.0,302.0,4930.079,3.0,1643.3596666666665,0.0,2.0,30.169889330626027,-62.297093819389104,0.9144,6.9e-05,1,GRN,Nabeul
CNGT050064,5693.1720000000005,2.0,2846.5860000000002,3523.569,GRN,Nabeul,143.0,143.0,455.0,4842.299,3.0,1614.0996666666667,0.0,2.0,29.227080289043965,-45.115197966916135,0.8505,7.3e-05,1,GRN,Nabeul
CNGT050065,12227.176,4.0,3056.794,6631.85,GRN,Nabeul,129.33333333333334,388.0,206.0,12227.176000000001,7.0,1746.7394285714288,0.0,2.0,1.1605769149479943,-60.73643881465353,1.0,0.000156,1,GRN,Nabeul
CNGT050066,12125.902,5.0,2425.1804,7977.255,GRN,Nabeul,128.5,514.0,52.0,9765.208,5.0,1953.0416,0.0,1.0,14.696938456699069,-59.31670805168718,0.8053,0.000155,1,GRN,Nabeul
CNGT050067,48514.413,11.0,4410.401181818182,9640.29,GRN,Nabeul,47.5,475.0,36.0,48514.413,30.0,1617.1471,0.0,3.0,20.567504034817212,-49.08078834221903,1.0,0.000618,1,GRN,Nabeul
CNGT050068,277.59,1.0,277.59,277.59,SPN,Nabeul,0.0,0.0,511.0,277.59,1.0,277.59,0.0,1.0,0.0,0.0,1.0,4e-06,1,SPN,Nabeul
CNGT050069,525.194,3.0,175.06466666666665,199.827,SCN,Nabeul,25.5,51.0,445.0,127.54,1.0,127.54,0.0,1.0,0.0,0.0,0.2428,7e-06,1,SCN,Nabeul
CNGT050070,3130.737,1.0,3130.737,3130.737,GRN,Nabeul,0.0,0.0,496.0,3130.7369999999996,2.0,1565.3684999999998,0.0,1.0,0.0,-61.00000000000001,1.0,4e-05,1,GRN,Nabeul
